lon,lat,class_code,class_name,color,season
76.327379,30.712277,3,Rice,#22c55e,Kharif 2025
76.327828,30.712277,3,Rice,#22c55e,Kharif 2025
76.328278,30.712277,3,Rice,#22c55e,Kharif 2025
76.326481,30.712726,3,Rice,#22c55e,Kharif 2025
76.32693,30.712726,3,Rice,#22c55e,Kharif 2025
76.327379,30.712726,3,Rice,#22c55e,Kharif 2025
76.327828,30.712726,3,Rice,#22c55e,Kharif 2025
76.328278,30.712726,3,Rice,#22c55e,Kharif 2025
76.328727,30.712726,3,Rice,#22c55e,Kharif 2025
76.329176,30.712726,3,Rice,#22c55e,Kharif 2025
76.326032,30.713175,3,Rice,#22c55e,Kharif 2025
76.326481,30.713175,4,Kharif Maize,#fb923c,Kharif 2025
76.32693,30.713175,3,Rice,#22c55e,Kharif 2025
76.327379,30.713175,3,Rice,#22c55e,Kharif 2025
76.327828,30.713175,3,Rice,#22c55e,Kharif 2025
76.328278,30.713175,3,Rice,#22c55e,Kharif 2025
76.328727,30.713175,3,Rice,#22c55e,Kharif 2025
76.329176,30.713175,3,Rice,#22c55e,Kharif 2025
76.329625,30.713175,3,Rice,#22c55e,Kharif 2025
76.326032,30.713624,3,Rice,#22c55e,Kharif 2025
76.326481,30.713624,3,Rice,#22c55e,Kharif 2025
76.32693,30.713624,3,Rice,#22c55e,Kharif 2025
76.327379,30.713624,3,Rice,#22c55e,Kharif 2025
76.327828,30.713624,3,Rice,#22c55e,Kharif 2025
76.328278,30.713624,3,Rice,#22c55e,Kharif 2025
76.328727,30.713624,3,Rice,#22c55e,Kharif 2025
76.329176,30.713624,3,Rice,#22c55e,Kharif 2025
76.329625,30.713624,3,Rice,#22c55e,Kharif 2025
76.330074,30.713624,3,Rice,#22c55e,Kharif 2025
76.291447,30.714073,3,Rice,#22c55e,Kharif 2025
76.325583,30.714073,3,Rice,#22c55e,Kharif 2025
76.326032,30.714073,3,Rice,#22c55e,Kharif 2025
76.326481,30.714073,3,Rice,#22c55e,Kharif 2025
76.32693,30.714073,3,Rice,#22c55e,Kharif 2025
76.327379,30.714073,3,Rice,#22c55e,Kharif 2025
76.327828,30.714073,3,Rice,#22c55e,Kharif 2025
76.328278,30.714073,3,Rice,#22c55e,Kharif 2025
76.328727,30.714073,3,Rice,#22c55e,Kharif 2025
76.329176,30.714073,3,Rice,#22c55e,Kharif 2025
76.329625,30.714073,3,Rice,#22c55e,Kharif 2025
76.330074,30.714073,3,Rice,#22c55e,Kharif 2025
76.290998,30.714522,3,Rice,#22c55e,Kharif 2025
76.291447,30.714522,3,Rice,#22c55e,Kharif 2025
76.291896,30.714522,3,Rice,#22c55e,Kharif 2025
76.325134,30.714522,3,Rice,#22c55e,Kharif 2025
76.325583,30.714522,3,Rice,#22c55e,Kharif 2025
76.326032,30.714522,3,Rice,#22c55e,Kharif 2025
76.326481,30.714522,3,Rice,#22c55e,Kharif 2025
76.32693,30.714522,3,Rice,#22c55e,Kharif 2025
76.327379,30.714522,3,Rice,#22c55e,Kharif 2025
76.327828,30.714522,3,Rice,#22c55e,Kharif 2025
76.328278,30.714522,3,Rice,#22c55e,Kharif 2025
76.328727,30.714522,3,Rice,#22c55e,Kharif 2025
76.329176,30.714522,3,Rice,#22c55e,Kharif 2025
76.329625,30.714522,3,Rice,#22c55e,Kharif 2025
76.330074,30.714522,3,Rice,#22c55e,Kharif 2025
76.290548,30.714972,3,Rice,#22c55e,Kharif 2025
76.290998,30.714972,3,Rice,#22c55e,Kharif 2025
76.291447,30.714972,3,Rice,#22c55e,Kharif 2025
76.291896,30.714972,3,Rice,#22c55e,Kharif 2025
76.292345,30.714972,3,Rice,#22c55e,Kharif 2025
76.292794,30.714972,3,Rice,#22c55e,Kharif 2025
76.325134,30.714972,3,Rice,#22c55e,Kharif 2025
76.325583,30.714972,3,Rice,#22c55e,Kharif 2025
76.326032,30.714972,3,Rice,#22c55e,Kharif 2025
76.326481,30.714972,3,Rice,#22c55e,Kharif 2025
76.32693,30.714972,3,Rice,#22c55e,Kharif 2025
76.327379,30.714972,3,Rice,#22c55e,Kharif 2025
76.327828,30.714972,3,Rice,#22c55e,Kharif 2025
76.328278,30.714972,3,Rice,#22c55e,Kharif 2025
76.328727,30.714972,3,Rice,#22c55e,Kharif 2025
76.329176,30.714972,3,Rice,#22c55e,Kharif 2025
76.329625,30.714972,3,Rice,#22c55e,Kharif 2025
76.342651,30.714972,3,Rice,#22c55e,Kharif 2025
76.3431,30.714972,3,Rice,#22c55e,Kharif 2025
76.290099,30.715421,3,Rice,#22c55e,Kharif 2025
76.290548,30.715421,3,Rice,#22c55e,Kharif 2025
76.290998,30.715421,3,Rice,#22c55e,Kharif 2025
76.291447,30.715421,3,Rice,#22c55e,Kharif 2025
76.291896,30.715421,3,Rice,#22c55e,Kharif 2025
76.292345,30.715421,3,Rice,#22c55e,Kharif 2025
76.292794,30.715421,3,Rice,#22c55e,Kharif 2025
76.293243,30.715421,3,Rice,#22c55e,Kharif 2025
76.293693,30.715421,3,Rice,#22c55e,Kharif 2025
76.324684,30.715421,3,Rice,#22c55e,Kharif 2025
76.325134,30.715421,3,Rice,#22c55e,Kharif 2025
76.325583,30.715421,3,Rice,#22c55e,Kharif 2025
76.326032,30.715421,3,Rice,#22c55e,Kharif 2025
76.326481,30.715421,3,Rice,#22c55e,Kharif 2025
76.32693,30.715421,3,Rice,#22c55e,Kharif 2025
76.327379,30.715421,3,Rice,#22c55e,Kharif 2025
76.327828,30.715421,3,Rice,#22c55e,Kharif 2025
76.328278,30.715421,3,Rice,#22c55e,Kharif 2025
76.328727,30.715421,3,Rice,#22c55e,Kharif 2025
76.329176,30.715421,3,Rice,#22c55e,Kharif 2025
76.329625,30.715421,3,Rice,#22c55e,Kharif 2025
76.330074,30.715421,3,Rice,#22c55e,Kharif 2025
76.341752,30.715421,4,Kharif Maize,#fb923c,Kharif 2025
76.342202,30.715421,3,Rice,#22c55e,Kharif 2025
76.342651,30.715421,3,Rice,#22c55e,Kharif 2025
76.3431,30.715421,3,Rice,#22c55e,Kharif 2025
76.343549,30.715421,3,Rice,#22c55e,Kharif 2025
76.28965,30.71587,3,Rice,#22c55e,Kharif 2025
76.290099,30.71587,3,Rice,#22c55e,Kharif 2025
76.290548,30.71587,3,Rice,#22c55e,Kharif 2025
76.290998,30.71587,3,Rice,#22c55e,Kharif 2025
76.291447,30.71587,3,Rice,#22c55e,Kharif 2025
76.291896,30.71587,3,Rice,#22c55e,Kharif 2025
76.292345,30.71587,3,Rice,#22c55e,Kharif 2025
76.292794,30.71587,3,Rice,#22c55e,Kharif 2025
76.293243,30.71587,3,Rice,#22c55e,Kharif 2025
76.293693,30.71587,3,Rice,#22c55e,Kharif 2025
76.294142,30.71587,3,Rice,#22c55e,Kharif 2025
76.294591,30.71587,3,Rice,#22c55e,Kharif 2025
76.324235,30.71587,4,Kharif Maize,#fb923c,Kharif 2025
76.324684,30.71587,3,Rice,#22c55e,Kharif 2025
76.325134,30.71587,3,Rice,#22c55e,Kharif 2025
76.325583,30.71587,3,Rice,#22c55e,Kharif 2025
76.326032,30.71587,3,Rice,#22c55e,Kharif 2025
76.326481,30.71587,3,Rice,#22c55e,Kharif 2025
76.32693,30.71587,3,Rice,#22c55e,Kharif 2025
76.327379,30.71587,3,Rice,#22c55e,Kharif 2025
76.327828,30.71587,3,Rice,#22c55e,Kharif 2025
76.328278,30.71587,3,Rice,#22c55e,Kharif 2025
76.328727,30.71587,3,Rice,#22c55e,Kharif 2025
76.329176,30.71587,3,Rice,#22c55e,Kharif 2025
76.329625,30.71587,3,Rice,#22c55e,Kharif 2025
76.340854,30.71587,3,Rice,#22c55e,Kharif 2025
76.341303,30.71587,3,Rice,#22c55e,Kharif 2025
76.341752,30.71587,3,Rice,#22c55e,Kharif 2025
76.342202,30.71587,3,Rice,#22c55e,Kharif 2025
76.342651,30.71587,3,Rice,#22c55e,Kharif 2025
76.3431,30.71587,3,Rice,#22c55e,Kharif 2025
76.343549,30.71587,3,Rice,#22c55e,Kharif 2025
76.343998,30.71587,3,Rice,#22c55e,Kharif 2025
76.344447,30.71587,3,Rice,#22c55e,Kharif 2025
76.289201,30.716319,3,Rice,#22c55e,Kharif 2025
76.28965,30.716319,3,Rice,#22c55e,Kharif 2025
76.290099,30.716319,3,Rice,#22c55e,Kharif 2025
76.290548,30.716319,3,Rice,#22c55e,Kharif 2025
76.290998,30.716319,3,Rice,#22c55e,Kharif 2025
76.291447,30.716319,3,Rice,#22c55e,Kharif 2025
76.291896,30.716319,3,Rice,#22c55e,Kharif 2025
76.292345,30.716319,3,Rice,#22c55e,Kharif 2025
76.292794,30.716319,3,Rice,#22c55e,Kharif 2025
76.293243,30.716319,3,Rice,#22c55e,Kharif 2025
76.293693,30.716319,3,Rice,#22c55e,Kharif 2025
76.294142,30.716319,3,Rice,#22c55e,Kharif 2025
76.294591,30.716319,3,Rice,#22c55e,Kharif 2025
76.29504,30.716319,3,Rice,#22c55e,Kharif 2025
76.295489,30.716319,3,Rice,#22c55e,Kharif 2025
76.298633,30.716319,3,Rice,#22c55e,Kharif 2025
76.323786,30.716319,4,Kharif Maize,#fb923c,Kharif 2025
76.324235,30.716319,3,Rice,#22c55e,Kharif 2025
76.324684,30.716319,3,Rice,#22c55e,Kharif 2025
76.325134,30.716319,3,Rice,#22c55e,Kharif 2025
76.325583,30.716319,3,Rice,#22c55e,Kharif 2025
76.326032,30.716319,4,Kharif Maize,#fb923c,Kharif 2025
76.326481,30.716319,3,Rice,#22c55e,Kharif 2025
76.32693,30.716319,3,Rice,#22c55e,Kharif 2025
76.327379,30.716319,3,Rice,#22c55e,Kharif 2025
76.327828,30.716319,3,Rice,#22c55e,Kharif 2025
76.328278,30.716319,3,Rice,#22c55e,Kharif 2025
76.328727,30.716319,3,Rice,#22c55e,Kharif 2025
76.329176,30.716319,3,Rice,#22c55e,Kharif 2025
76.329625,30.716319,3,Rice,#22c55e,Kharif 2025
76.330074,30.716319,3,Rice,#22c55e,Kharif 2025
76.340405,30.716319,3,Rice,#22c55e,Kharif 2025
76.340854,30.716319,3,Rice,#22c55e,Kharif 2025
76.341303,30.716319,3,Rice,#22c55e,Kharif 2025
76.341752,30.716319,3,Rice,#22c55e,Kharif 2025
76.342202,30.716319,4,Kharif Maize,#fb923c,Kharif 2025
76.342651,30.716319,4,Kharif Maize,#fb923c,Kharif 2025
76.3431,30.716319,4,Kharif Maize,#fb923c,Kharif 2025
76.343549,30.716319,4,Kharif Maize,#fb923c,Kharif 2025
76.343998,30.716319,3,Rice,#22c55e,Kharif 2025
76.344447,30.716319,3,Rice,#22c55e,Kharif 2025
76.344896,30.716319,3,Rice,#22c55e,Kharif 2025
76.288752,30.716768,3,Rice,#22c55e,Kharif 2025
76.289201,30.716768,3,Rice,#22c55e,Kharif 2025
76.28965,30.716768,3,Rice,#22c55e,Kharif 2025
76.290099,30.716768,3,Rice,#22c55e,Kharif 2025
76.290548,30.716768,3,Rice,#22c55e,Kharif 2025
76.290998,30.716768,3,Rice,#22c55e,Kharif 2025
76.291447,30.716768,4,Kharif Maize,#fb923c,Kharif 2025
76.291896,30.716768,4,Kharif Maize,#fb923c,Kharif 2025
76.292345,30.716768,3,Rice,#22c55e,Kharif 2025
76.292794,30.716768,3,Rice,#22c55e,Kharif 2025
76.293243,30.716768,3,Rice,#22c55e,Kharif 2025
76.293693,30.716768,3,Rice,#22c55e,Kharif 2025
76.294142,30.716768,3,Rice,#22c55e,Kharif 2025
76.294591,30.716768,3,Rice,#22c55e,Kharif 2025
76.29504,30.716768,3,Rice,#22c55e,Kharif 2025
76.295489,30.716768,3,Rice,#22c55e,Kharif 2025
76.295938,30.716768,3,Rice,#22c55e,Kharif 2025
76.296387,30.716768,3,Rice,#22c55e,Kharif 2025
76.298184,30.716768,3,Rice,#22c55e,Kharif 2025
76.298633,30.716768,3,Rice,#22c55e,Kharif 2025
76.299082,30.716768,3,Rice,#22c55e,Kharif 2025
76.299532,30.716768,3,Rice,#22c55e,Kharif 2025
76.299981,30.716768,3,Rice,#22c55e,Kharif 2025
76.30043,30.716768,3,Rice,#22c55e,Kharif 2025
76.300879,30.716768,3,Rice,#22c55e,Kharif 2025
76.301328,30.716768,3,Rice,#22c55e,Kharif 2025
76.323786,30.716768,3,Rice,#22c55e,Kharif 2025
76.324235,30.716768,3,Rice,#22c55e,Kharif 2025
76.324684,30.716768,3,Rice,#22c55e,Kharif 2025
76.325134,30.716768,3,Rice,#22c55e,Kharif 2025
76.325583,30.716768,3,Rice,#22c55e,Kharif 2025
76.326032,30.716768,3,Rice,#22c55e,Kharif 2025
76.326481,30.716768,3,Rice,#22c55e,Kharif 2025
76.32693,30.716768,3,Rice,#22c55e,Kharif 2025
76.327379,30.716768,3,Rice,#22c55e,Kharif 2025
76.327828,30.716768,3,Rice,#22c55e,Kharif 2025
76.328278,30.716768,3,Rice,#22c55e,Kharif 2025
76.328727,30.716768,3,Rice,#22c55e,Kharif 2025
76.329176,30.716768,3,Rice,#22c55e,Kharif 2025
76.329625,30.716768,3,Rice,#22c55e,Kharif 2025
76.330074,30.716768,3,Rice,#22c55e,Kharif 2025
76.339956,30.716768,3,Rice,#22c55e,Kharif 2025
76.340405,30.716768,3,Rice,#22c55e,Kharif 2025
76.340854,30.716768,3,Rice,#22c55e,Kharif 2025
76.341303,30.716768,3,Rice,#22c55e,Kharif 2025
76.341752,30.716768,3,Rice,#22c55e,Kharif 2025
76.342202,30.716768,4,Kharif Maize,#fb923c,Kharif 2025
76.342651,30.716768,4,Kharif Maize,#fb923c,Kharif 2025
76.3431,30.716768,4,Kharif Maize,#fb923c,Kharif 2025
76.343549,30.716768,3,Rice,#22c55e,Kharif 2025
76.343998,30.716768,4,Kharif Maize,#fb923c,Kharif 2025
76.344447,30.716768,3,Rice,#22c55e,Kharif 2025
76.344896,30.716768,3,Rice,#22c55e,Kharif 2025
76.345346,30.716768,3,Rice,#22c55e,Kharif 2025
76.288303,30.717217,3,Rice,#22c55e,Kharif 2025
76.288752,30.717217,3,Rice,#22c55e,Kharif 2025
76.289201,30.717217,3,Rice,#22c55e,Kharif 2025
76.28965,30.717217,3,Rice,#22c55e,Kharif 2025
76.290099,30.717217,3,Rice,#22c55e,Kharif 2025
76.290548,30.717217,3,Rice,#22c55e,Kharif 2025
76.290998,30.717217,3,Rice,#22c55e,Kharif 2025
76.291447,30.717217,3,Rice,#22c55e,Kharif 2025
76.291896,30.717217,3,Rice,#22c55e,Kharif 2025
76.292345,30.717217,3,Rice,#22c55e,Kharif 2025
76.292794,30.717217,3,Rice,#22c55e,Kharif 2025
76.293243,30.717217,3,Rice,#22c55e,Kharif 2025
76.293693,30.717217,3,Rice,#22c55e,Kharif 2025
76.294142,30.717217,3,Rice,#22c55e,Kharif 2025
76.294591,30.717217,3,Rice,#22c55e,Kharif 2025
76.29504,30.717217,3,Rice,#22c55e,Kharif 2025
76.295489,30.717217,3,Rice,#22c55e,Kharif 2025
76.295938,30.717217,3,Rice,#22c55e,Kharif 2025
76.296387,30.717217,3,Rice,#22c55e,Kharif 2025
76.296837,30.717217,3,Rice,#22c55e,Kharif 2025
76.297286,30.717217,3,Rice,#22c55e,Kharif 2025
76.297735,30.717217,3,Rice,#22c55e,Kharif 2025
76.298184,30.717217,3,Rice,#22c55e,Kharif 2025
76.298633,30.717217,3,Rice,#22c55e,Kharif 2025
76.299082,30.717217,3,Rice,#22c55e,Kharif 2025
76.299532,30.717217,3,Rice,#22c55e,Kharif 2025
76.299981,30.717217,3,Rice,#22c55e,Kharif 2025
76.30043,30.717217,3,Rice,#22c55e,Kharif 2025
76.300879,30.717217,3,Rice,#22c55e,Kharif 2025
76.301328,30.717217,4,Kharif Maize,#fb923c,Kharif 2025
76.301777,30.717217,4,Kharif Maize,#fb923c,Kharif 2025
76.302226,30.717217,3,Rice,#22c55e,Kharif 2025
76.302676,30.717217,3,Rice,#22c55e,Kharif 2025
76.323337,30.717217,3,Rice,#22c55e,Kharif 2025
76.323786,30.717217,3,Rice,#22c55e,Kharif 2025
76.324235,30.717217,3,Rice,#22c55e,Kharif 2025
76.324684,30.717217,3,Rice,#22c55e,Kharif 2025
76.325134,30.717217,3,Rice,#22c55e,Kharif 2025
76.325583,30.717217,3,Rice,#22c55e,Kharif 2025
76.326032,30.717217,3,Rice,#22c55e,Kharif 2025
76.326481,30.717217,3,Rice,#22c55e,Kharif 2025
76.32693,30.717217,4,Kharif Maize,#fb923c,Kharif 2025
76.327379,30.717217,3,Rice,#22c55e,Kharif 2025
76.327828,30.717217,3,Rice,#22c55e,Kharif 2025
76.328278,30.717217,3,Rice,#22c55e,Kharif 2025
76.328727,30.717217,3,Rice,#22c55e,Kharif 2025
76.329176,30.717217,3,Rice,#22c55e,Kharif 2025
76.329625,30.717217,3,Rice,#22c55e,Kharif 2025
76.330074,30.717217,3,Rice,#22c55e,Kharif 2025
76.338608,30.717217,3,Rice,#22c55e,Kharif 2025
76.339057,30.717217,3,Rice,#22c55e,Kharif 2025
76.339507,30.717217,3,Rice,#22c55e,Kharif 2025
76.339956,30.717217,3,Rice,#22c55e,Kharif 2025
76.340405,30.717217,3,Rice,#22c55e,Kharif 2025
76.340854,30.717217,3,Rice,#22c55e,Kharif 2025
76.341303,30.717217,3,Rice,#22c55e,Kharif 2025
76.341752,30.717217,3,Rice,#22c55e,Kharif 2025
76.342202,30.717217,3,Rice,#22c55e,Kharif 2025
76.342651,30.717217,3,Rice,#22c55e,Kharif 2025
76.3431,30.717217,4,Kharif Maize,#fb923c,Kharif 2025
76.343549,30.717217,4,Kharif Maize,#fb923c,Kharif 2025
76.343998,30.717217,3,Rice,#22c55e,Kharif 2025
76.344447,30.717217,3,Rice,#22c55e,Kharif 2025
76.344896,30.717217,3,Rice,#22c55e,Kharif 2025
76.345346,30.717217,3,Rice,#22c55e,Kharif 2025
76.345795,30.717217,3,Rice,#22c55e,Kharif 2025
76.346244,30.717217,3,Rice,#22c55e,Kharif 2025
76.287853,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.288303,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.288752,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.289201,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.28965,30.717667,3,Rice,#22c55e,Kharif 2025
76.290099,30.717667,3,Rice,#22c55e,Kharif 2025
76.290548,30.717667,3,Rice,#22c55e,Kharif 2025
76.290998,30.717667,3,Rice,#22c55e,Kharif 2025
76.291447,30.717667,3,Rice,#22c55e,Kharif 2025
76.291896,30.717667,3,Rice,#22c55e,Kharif 2025
76.292345,30.717667,3,Rice,#22c55e,Kharif 2025
76.292794,30.717667,3,Rice,#22c55e,Kharif 2025
76.293243,30.717667,3,Rice,#22c55e,Kharif 2025
76.293693,30.717667,3,Rice,#22c55e,Kharif 2025
76.294142,30.717667,3,Rice,#22c55e,Kharif 2025
76.294591,30.717667,3,Rice,#22c55e,Kharif 2025
76.29504,30.717667,3,Rice,#22c55e,Kharif 2025
76.295489,30.717667,3,Rice,#22c55e,Kharif 2025
76.295938,30.717667,3,Rice,#22c55e,Kharif 2025
76.296387,30.717667,3,Rice,#22c55e,Kharif 2025
76.296837,30.717667,3,Rice,#22c55e,Kharif 2025
76.297286,30.717667,3,Rice,#22c55e,Kharif 2025
76.297735,30.717667,3,Rice,#22c55e,Kharif 2025
76.298184,30.717667,3,Rice,#22c55e,Kharif 2025
76.298633,30.717667,3,Rice,#22c55e,Kharif 2025
76.299082,30.717667,3,Rice,#22c55e,Kharif 2025
76.299532,30.717667,3,Rice,#22c55e,Kharif 2025
76.299981,30.717667,3,Rice,#22c55e,Kharif 2025
76.30043,30.717667,3,Rice,#22c55e,Kharif 2025
76.300879,30.717667,3,Rice,#22c55e,Kharif 2025
76.301328,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.301777,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.302226,30.717667,3,Rice,#22c55e,Kharif 2025
76.302676,30.717667,3,Rice,#22c55e,Kharif 2025
76.303125,30.717667,3,Rice,#22c55e,Kharif 2025
76.303574,30.717667,3,Rice,#22c55e,Kharif 2025
76.322888,30.717667,3,Rice,#22c55e,Kharif 2025
76.323337,30.717667,3,Rice,#22c55e,Kharif 2025
76.323786,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.324235,30.717667,3,Rice,#22c55e,Kharif 2025
76.324684,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.325134,30.717667,3,Rice,#22c55e,Kharif 2025
76.325583,30.717667,3,Rice,#22c55e,Kharif 2025
76.326032,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.326481,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.32693,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.327379,30.717667,3,Rice,#22c55e,Kharif 2025
76.327828,30.717667,3,Rice,#22c55e,Kharif 2025
76.328278,30.717667,3,Rice,#22c55e,Kharif 2025
76.328727,30.717667,3,Rice,#22c55e,Kharif 2025
76.329176,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.329625,30.717667,3,Rice,#22c55e,Kharif 2025
76.330074,30.717667,3,Rice,#22c55e,Kharif 2025
76.330523,30.717667,3,Rice,#22c55e,Kharif 2025
76.330973,30.717667,3,Rice,#22c55e,Kharif 2025
76.337261,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.33771,30.717667,3,Rice,#22c55e,Kharif 2025
76.338159,30.717667,3,Rice,#22c55e,Kharif 2025
76.338608,30.717667,3,Rice,#22c55e,Kharif 2025
76.339057,30.717667,3,Rice,#22c55e,Kharif 2025
76.339507,30.717667,3,Rice,#22c55e,Kharif 2025
76.339956,30.717667,3,Rice,#22c55e,Kharif 2025
76.340405,30.717667,3,Rice,#22c55e,Kharif 2025
76.340854,30.717667,3,Rice,#22c55e,Kharif 2025
76.341303,30.717667,3,Rice,#22c55e,Kharif 2025
76.341752,30.717667,3,Rice,#22c55e,Kharif 2025
76.342202,30.717667,3,Rice,#22c55e,Kharif 2025
76.342651,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.3431,30.717667,3,Rice,#22c55e,Kharif 2025
76.343549,30.717667,3,Rice,#22c55e,Kharif 2025
76.343998,30.717667,3,Rice,#22c55e,Kharif 2025
76.344447,30.717667,3,Rice,#22c55e,Kharif 2025
76.344896,30.717667,3,Rice,#22c55e,Kharif 2025
76.345346,30.717667,3,Rice,#22c55e,Kharif 2025
76.345795,30.717667,3,Rice,#22c55e,Kharif 2025
76.346244,30.717667,3,Rice,#22c55e,Kharif 2025
76.346693,30.717667,4,Kharif Maize,#fb923c,Kharif 2025
76.287404,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.287853,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.288303,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.288752,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.289201,30.718116,3,Rice,#22c55e,Kharif 2025
76.28965,30.718116,3,Rice,#22c55e,Kharif 2025
76.290099,30.718116,3,Rice,#22c55e,Kharif 2025
76.290548,30.718116,3,Rice,#22c55e,Kharif 2025
76.290998,30.718116,3,Rice,#22c55e,Kharif 2025
76.291447,30.718116,3,Rice,#22c55e,Kharif 2025
76.291896,30.718116,3,Rice,#22c55e,Kharif 2025
76.292345,30.718116,3,Rice,#22c55e,Kharif 2025
76.292794,30.718116,3,Rice,#22c55e,Kharif 2025
76.293243,30.718116,3,Rice,#22c55e,Kharif 2025
76.293693,30.718116,3,Rice,#22c55e,Kharif 2025
76.294142,30.718116,3,Rice,#22c55e,Kharif 2025
76.294591,30.718116,3,Rice,#22c55e,Kharif 2025
76.29504,30.718116,3,Rice,#22c55e,Kharif 2025
76.295489,30.718116,3,Rice,#22c55e,Kharif 2025
76.295938,30.718116,3,Rice,#22c55e,Kharif 2025
76.296387,30.718116,3,Rice,#22c55e,Kharif 2025
76.296837,30.718116,3,Rice,#22c55e,Kharif 2025
76.297286,30.718116,3,Rice,#22c55e,Kharif 2025
76.297735,30.718116,3,Rice,#22c55e,Kharif 2025
76.298184,30.718116,3,Rice,#22c55e,Kharif 2025
76.298633,30.718116,3,Rice,#22c55e,Kharif 2025
76.299082,30.718116,3,Rice,#22c55e,Kharif 2025
76.299532,30.718116,3,Rice,#22c55e,Kharif 2025
76.299981,30.718116,3,Rice,#22c55e,Kharif 2025
76.30043,30.718116,3,Rice,#22c55e,Kharif 2025
76.300879,30.718116,3,Rice,#22c55e,Kharif 2025
76.301328,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.301777,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.302226,30.718116,3,Rice,#22c55e,Kharif 2025
76.302676,30.718116,3,Rice,#22c55e,Kharif 2025
76.303125,30.718116,3,Rice,#22c55e,Kharif 2025
76.303574,30.718116,3,Rice,#22c55e,Kharif 2025
76.304023,30.718116,3,Rice,#22c55e,Kharif 2025
76.304472,30.718116,3,Rice,#22c55e,Kharif 2025
76.322439,30.718116,3,Rice,#22c55e,Kharif 2025
76.322888,30.718116,3,Rice,#22c55e,Kharif 2025
76.323337,30.718116,3,Rice,#22c55e,Kharif 2025
76.323786,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.324235,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.324684,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.325134,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.325583,30.718116,3,Rice,#22c55e,Kharif 2025
76.326032,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.326481,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.32693,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.327379,30.718116,3,Rice,#22c55e,Kharif 2025
76.327828,30.718116,3,Rice,#22c55e,Kharif 2025
76.328278,30.718116,3,Rice,#22c55e,Kharif 2025
76.328727,30.718116,3,Rice,#22c55e,Kharif 2025
76.329176,30.718116,3,Rice,#22c55e,Kharif 2025
76.329625,30.718116,3,Rice,#22c55e,Kharif 2025
76.330074,30.718116,3,Rice,#22c55e,Kharif 2025
76.330523,30.718116,3,Rice,#22c55e,Kharif 2025
76.330973,30.718116,3,Rice,#22c55e,Kharif 2025
76.331422,30.718116,3,Rice,#22c55e,Kharif 2025
76.331871,30.718116,3,Rice,#22c55e,Kharif 2025
76.335913,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.337261,30.718116,3,Rice,#22c55e,Kharif 2025
76.33771,30.718116,3,Rice,#22c55e,Kharif 2025
76.338159,30.718116,3,Rice,#22c55e,Kharif 2025
76.338608,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.339057,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.339507,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.339956,30.718116,3,Rice,#22c55e,Kharif 2025
76.340405,30.718116,3,Rice,#22c55e,Kharif 2025
76.340854,30.718116,3,Rice,#22c55e,Kharif 2025
76.341303,30.718116,3,Rice,#22c55e,Kharif 2025
76.341752,30.718116,3,Rice,#22c55e,Kharif 2025
76.342202,30.718116,3,Rice,#22c55e,Kharif 2025
76.342651,30.718116,4,Kharif Maize,#fb923c,Kharif 2025
76.3431,30.718116,3,Rice,#22c55e,Kharif 2025
76.343549,30.718116,3,Rice,#22c55e,Kharif 2025
76.343998,30.718116,3,Rice,#22c55e,Kharif 2025
76.344447,30.718116,3,Rice,#22c55e,Kharif 2025
76.344896,30.718116,3,Rice,#22c55e,Kharif 2025
76.345346,30.718116,3,Rice,#22c55e,Kharif 2025
76.345795,30.718116,3,Rice,#22c55e,Kharif 2025
