lon,lat,class_code,class_name,color,season
76.323112,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.324011,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.324909,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.325807,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.326706,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.327604,30.744391,5,Agroforestry,#064e3b,Rabi 2025-26
76.328502,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.329401,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.330299,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.331197,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.332095,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.332994,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.333892,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.33479,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.335689,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.336587,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.337485,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.338384,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.339282,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.34018,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.341079,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.341977,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.342875,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.343774,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.344672,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.34557,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.346469,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.347367,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.348265,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.349163,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.350062,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.35096,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.351858,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.352757,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.353655,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.354553,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.355452,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.35635,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.357248,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.358147,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.359045,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.359943,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.360842,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.36174,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.362638,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.363537,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.364435,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.365333,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.366231,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.36713,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.368028,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.368926,30.744391,2,Spring Maize,#16a34a,Rabi 2025-26
76.369825,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.370723,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.371621,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.37252,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.373418,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.374316,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.375215,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.376113,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.377011,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.37791,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.378808,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.379706,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.380605,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.381503,30.744391,1,Wheat,#fbbf24,Rabi 2025-26
76.28179,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.282688,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.283586,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.284485,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.285383,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.286281,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.28718,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.288078,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.288976,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.289875,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.290773,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.291671,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.29257,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.293468,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.294366,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.295265,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.296163,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.297061,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.297959,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.298858,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.299756,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.300654,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.301553,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.302451,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.303349,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.304248,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.305146,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.306044,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.306943,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.307841,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.308739,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.309638,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.310536,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.311434,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.312333,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.313231,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.314129,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.315027,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.315926,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.316824,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.317722,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.318621,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.319519,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.320417,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.321316,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.322214,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.323112,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.324011,30.74529,5,Agroforestry,#064e3b,Rabi 2025-26
76.324909,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.325807,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.326706,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.327604,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.328502,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.329401,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.330299,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.331197,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.332095,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.332994,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.333892,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.33479,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.335689,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.336587,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.337485,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.338384,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.339282,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.34018,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.341079,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.341977,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.342875,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.343774,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.344672,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.34557,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.346469,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.347367,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.348265,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.349163,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.350062,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.35096,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.351858,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.352757,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.353655,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.354553,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.355452,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.35635,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.357248,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.358147,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.359045,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.359943,30.74529,5,Agroforestry,#064e3b,Rabi 2025-26
76.360842,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.36174,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.362638,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.363537,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.364435,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.365333,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.366231,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.36713,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.368028,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.368926,30.74529,2,Spring Maize,#16a34a,Rabi 2025-26
76.369825,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.370723,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.371621,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.37252,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.373418,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.374316,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.375215,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.376113,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.377011,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.37791,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.378808,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.379706,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.380605,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.381503,30.74529,1,Wheat,#fbbf24,Rabi 2025-26
76.28179,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.282688,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.283586,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.284485,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.285383,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.286281,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.28718,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.288078,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.288976,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.289875,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.290773,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.291671,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.29257,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.293468,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.294366,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.295265,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.296163,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.297061,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.297959,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.298858,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.299756,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.300654,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.301553,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.302451,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.303349,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.304248,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.305146,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.306044,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.306943,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.307841,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.308739,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.309638,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.310536,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.311434,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.312333,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.313231,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.314129,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.315027,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.315926,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.316824,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.317722,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.318621,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.319519,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.320417,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.321316,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.322214,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.323112,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.324011,30.746188,2,Spring Maize,#16a34a,Rabi 2025-26
76.324909,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.325807,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.326706,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.327604,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.328502,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.329401,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.330299,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.331197,30.746188,2,Spring Maize,#16a34a,Rabi 2025-26
76.332095,30.746188,2,Spring Maize,#16a34a,Rabi 2025-26
76.332994,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.333892,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.33479,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.335689,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.336587,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.337485,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.338384,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.339282,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.34018,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.341079,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.341977,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.342875,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.343774,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.344672,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.34557,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.346469,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.347367,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.348265,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.349163,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.350062,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.35096,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.351858,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.352757,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.353655,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.354553,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.355452,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.35635,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.357248,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.358147,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.359045,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.359943,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.360842,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.36174,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.362638,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.363537,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.364435,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.365333,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.366231,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.36713,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.368028,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.368926,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.369825,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.370723,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.371621,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.37252,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.373418,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.374316,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.375215,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.376113,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.377011,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.37791,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.378808,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.379706,30.746188,2,Spring Maize,#16a34a,Rabi 2025-26
76.380605,30.746188,2,Spring Maize,#16a34a,Rabi 2025-26
76.381503,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.382401,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.383299,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.384198,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.385096,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.385994,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.386893,30.746188,1,Wheat,#fbbf24,Rabi 2025-26
76.288976,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.289875,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.290773,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.291671,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.29257,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.293468,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.294366,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.295265,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.296163,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.297061,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.297959,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.298858,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.299756,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.300654,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.301553,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.302451,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.303349,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.304248,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.305146,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.306044,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.306943,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.307841,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.308739,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.309638,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.310536,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.311434,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.312333,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.313231,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.314129,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.315027,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.315926,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.316824,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.317722,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.318621,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.319519,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.320417,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.321316,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.322214,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.323112,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.324011,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.324909,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.325807,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.326706,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.327604,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.328502,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.329401,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.330299,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.331197,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.332095,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.332994,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.333892,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.33479,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.335689,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.336587,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.337485,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.338384,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.339282,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.34018,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.341079,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.341977,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.342875,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.343774,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.344672,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.34557,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.346469,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.347367,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.348265,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.349163,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.350062,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.35096,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.351858,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.352757,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.353655,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.354553,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.355452,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.35635,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.357248,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.358147,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.359045,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.359943,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.360842,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.36174,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.362638,30.747086,5,Agroforestry,#064e3b,Rabi 2025-26
76.363537,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.364435,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.365333,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.366231,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.36713,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.368028,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.368926,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.369825,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.370723,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.371621,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.37252,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.373418,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.374316,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.375215,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.376113,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.377011,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.37791,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.378808,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.379706,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.380605,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.381503,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.382401,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.383299,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.384198,30.747086,5,Agroforestry,#064e3b,Rabi 2025-26
76.385096,30.747086,2,Spring Maize,#16a34a,Rabi 2025-26
76.385994,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.386893,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.387791,30.747086,1,Wheat,#fbbf24,Rabi 2025-26
76.290773,30.747985,1,Wheat,#fbbf24,Rabi 2025-26
76.291671,30.747985,1,Wheat,#fbbf24,Rabi 2025-26
76.29257,30.747985,1,Wheat,#fbbf24,Rabi 2025-26
